Time (s),OpenLoop,ClosedLoop,Optimised,Expected
4.606,84.8297,44.9557,100.355,100
4.608,85.1517,44.8146,99.7009,100
4.61,84.4566,45.1761,99.7032,100
4.612,84.4303,45.4291,99.2447,100
4.614,84.4119,45.146,99.3839,100
4.616,84.399,45.408,99.4813,100
4.618,85.3104,45.1312,99.0893,100
4.62,84.5677,44.9375,99.7353,100
4.622,84.5081,45.2621,100.188,100
4.624,84.4663,45.0291,100.044,100
4.626,84.4371,44.866,99.4831,100
4.628,84.4166,45.212,99.5508,100
4.63,84.4023,45.4542,99.5982,100
4.632,84.3923,45.1636,99.1711,100
4.634,84.8455,44.9601,99.3324,100
4.636,85.1627,45.2779,99.4453,100
4.638,84.4644,45.0402,99.9845,100
4.64,84.4357,44.8737,99.9018,100
4.642,84.4157,45.2174,99.8438,100
4.644,84.4016,44.9978,99.8033,100
4.646,84.3918,45.7645,99.3147,100
4.648,84.3849,45.3808,99.4329,100
4.65,84.8403,45.1122,100.436,100
4.652,84.6989,44.9241,100.218,100
4.654,85.0601,44.7925,99.6049,100
4.656,84.8527,45.1606,99.636,100
4.658,84.2474,44.958,99.1976,100
4.66,84.2838,45.2764,99.8112,100
4.662,84.3094,45.4993,99.7804,100
4.664,84.3272,45.1952,99.2987,100
4.666,84.7999,44.9822,100.342,100
4.668,85.1308,45.2934,100.152,100
4.67,84.9022,45.051,100.019,100
4.672,84.7422,45.3415,99.4658,100
4.674,84.17,45.0847,99.5386,100
4.676,84.2297,44.9049,99.5897,100
4.678,84.2715,45.2393,99.6254,100
4.68,84.7609,45.4733,99.6504,100
4.682,84.6433,45.1769,100.128,100
4.684,85.4814,44.9695,100.002,100
4.686,84.6874,45.2845,99.9142,100
4.688,84.5919,45.0447,99.8525,100
4.69,84.525,44.8769,99.8094,100
4.692,84.018,45.2197,99.7792,100
4.694,84.1232,45.4596,100.218,100
4.696,84.6571,45.6275,100.065,100
4.698,84.5707,45.2849,99.9584,100
4.7,84.9703,45.0451,99.4233,100
4.702,84.7899,44.8772,99.5089,100
4.704,84.6636,44.7596,99.5688,100
4.706,84.5752,45.1376,99.6108,100
4.708,84.5133,44.9419,99.6402,100
4.71,84.0098,45.2652,100.121,100
4.712,84.5777,45.0312,100.457,100
4.714,84.5151,45.3277,99.7726,100
4.716,84.9314,45.075,99.7535,100
4.718,84.7627,45.3583,99.74,100
4.72,84.6445,45.0965,99.7306,100
4.722,84.5618,44.9131,99.724,100
4.724,84.504,44.7848,99.7194,100
4.726,84.4634,45.1552,100.637,100
4.728,84.8953,44.9543,100.358,100
4.73,85.1976,45.2738,100.163,100
4.732,84.4888,45.4975,100.027,100
4.734,84.4528,45.1939,99.4713,100
4.736,84.4276,44.9813,99.5425,100
4.738,84.41,45.2928,100.513,100
4.74,84.3977,45.0506,100.272,100
4.742,84.389,44.881,100.103,100
4.744,85.3034,45.2225,99.5243,100
4.746,85.023,45.4616,99.5796,100
4.748,84.8268,45.1687,99.6183,100
4.75,84.2292,45.4239,99.6455,100
4.752,84.2711,45.1424,99.6644,100
4.754,84.3005,44.9453,100.598,100
4.756,84.321,45.2675,100.331,100
4.758,84.3354,45.0329,99.6843,100
4.76,84.8056,44.8687,99.6916,100
4.762,85.1348,45.2139,99.6967,100
4.764,84.4448,45.4555,99.7003,100
4.766,84.4221,45.1645,99.7028,100
4.768,84.4061,44.9608,99.7046,100
4.77,84.3949,45.2784,100.626,100
4.772,84.3871,45.0405,100.351,100
4.774,84.3817,44.874,100.158,100
4.776,85.2982,45.2176,100.023,100
4.778,85.0194,44.9979,99.4688,100
4.78,84.8243,45.3044,99.5408,100
4.782,84.6877,45.5189,100.051,100
4.784,84.1318,45.2088,99.9486,100
4.786,84.203,44.9918,100.337,100
4.788,84.2527,45.3001,100.609,100
4.79,84.2876,45.0557,99.8784,100
4.792,84.7722,44.8846,99.8275,100
4.794,85.1114,45.225,99.7919,100
4.796,84.8886,45.4634,99.7669,100
4.798,84.7327,45.6302,100.67,100
4.8,84.6236,45.2867,99.9213,100
4.802,84.087,45.0463,100.318,100
4.804,84.6317,44.8781,99.6748,100
4.806,84.5529,45.2205,99.2248,100
4.808,84.4977,45,99.37,100
4.81,85.3794,45.3058,99.9318,100
4.812,85.0763,45.5199,99.8649,100
4.814,84.4039,45.2095,100.278,100
4.816,84.3934,45.4525,100.107,100
4.818,84.386,45.1624,99.9878,100
4.82,84.3809,44.9593,99.904,100
4.822,84.3773,45.2773,99.3852,100
4.824,84.3748,45.0398,99.4823,100
4.826,84.8332,44.8735,99.5502,100
4.828,84.6939,45.2172,99.5978,100
4.83,84.5964,45.4579,100.551,100
4.832,84.5282,45.1661,100.299,100
4.834,84.4804,44.9619,99.6614,100
4.836,84.4469,45.2792,99.6756,100
4.838,84.4235,45.041,99.6855,100
4.84,84.4071,44.8744,99.6925,100
4.842,84.8559,45.2179,99.6974,100
4.844,85.17,44.9981,99.7008,100
4.846,84.9296,45.7647,100.624,100
4.848,84.7614,45.3809,100.349,100
4.85,84.1835,45.1123,99.6968,100
4.852,84.2391,44.9242,99.7004,100
4.854,85.1984,45.2528,99.7029,100
4.856,84.4894,45.0226,99.7046,100
4.858,84.9134,45.3216,100.626,100
4.86,84.2899,45.0708,99.8908,100
4.862,84.3136,45.3554,99.8362,100
4.864,84.3302,45.5546,99.7979,100
4.866,84.3418,45.2338,99.311,100
4.868,84.3499,45.0093,99.4303,100
4.87,84.8158,45.3123,99.5138,100
4.872,85.1419,45.0643,99.5723,100
4.874,84.4498,44.8906,100.073,100
4.876,84.4256,45.2292,100.424,100
4.878,84.4086,45.4663,99.7493,100
4.88,84.8569,45.172,99.7371,100
4.882,84.7105,45.4262,99.7286,100
4.884,84.608,45.144,99.7226,100
4.886,84.9965,44.9464,99.2583,100
4.888,84.8082,45.2683,99.3934,100
4.89,84.6764,45.0334,100.408,100
4.892,84.5842,44.869,100.198,100
4.894,84.5196,45.2141,99.5913,100
4.896,84.4744,45.4557,99.6266,100
4.898,84.4427,45.1646,99.191,100
4.9,84.4206,45.4211,99.3463,100
4.902,84.8653,45.1404,99.9152,100
4.904,84.7164,44.9439,99.3931,100
4.906,84.6121,45.2665,99.948,100
4.908,84.5392,45.4924,100.336,100
4.91,84.4881,45.1903,100.148,100
4.912,84.4523,44.9788,99.5561,100
4.914,84.4273,45.291,99.6019,100
4.916,84.4098,45.0493,99.6339,100
4.918,84.3975,44.8802,99.6563,100
4.92,85.3093,45.2219,99.6721,100
4.922,85.0272,45.4612,99.2229,100
4.924,84.8297,45.6286,100.289,100
4.926,84.2313,45.2857,100.115,100
4.928,84.2726,45.0456,99.5329,100
4.93,84.3015,44.8775,99.5856,100
4.932,84.3217,45.2201,99.1623,100
4.934,84.3359,44.9997,99.3262,100
4.936,84.806,45.3056,99.441,100
4.938,85.135,45.5197,99.5213,100
4.94,84.445,45.2094,100.498,100
4.942,84.4222,45.4524,100.721,100
4.944,84.4062,45.1623,99.4972,100
4.946,84.395,44.9593,99.5606,100
4.948,84.3872,45.2773,99.1449,100
4.95,84.3817,45.0397,99.314,100
4.952,85.2982,45.3336,99.4324,100
4.954,85.0194,45.0792,99.0551,100
4.956,84.8243,45.3612,100.172,100
4.958,84.6877,45.5587,100.033,100
4.96,84.592,45.2367,99.4753,100
4.962,84.5251,45.0113,99.5453,100
4.964,84.9384,44.8536,99.1341,100
4.966,84.7676,45.2033,99.3065,100
4.968,84.648,44.9879,99.4272,100
4.97,84.1041,45.2974,99.5116,100
4.972,84.1835,45.514,100.031,100
4.974,84.2391,45.2054,100.394,100
4.976,84.2781,45.4496,99.7285,100
4.978,84.7655,45.1604,99.2624,100
4.98,85.1067,44.9579,99.3963,100
4.982,84.8854,44.8161,99.49,100
4.984,84.7304,45.1771,99.5556,100
4.986,84.1618,44.9696,99.6015,100
4.988,84.2239,45.2845,99.1735,100
4.99,84.2674,45.505,99.7943,100
4.992,84.7581,45.1991,100.229,100
4.994,84.6413,45.4452,99.6126,100
4.996,85.0198,45.1573,99.6414,100
4.998,85.2847,44.9557,99.2014,100
5,85.01,45.2748,99.3536,100
5.002,84.8176,45.038,100.381,100
5.004,84.683,45.3324,99.7188,100
5.006,84.5888,45.5385,99.7158,100
5.008,84.0626,45.2226,99.2534,100
5.01,84.1545,45.0014,99.39,100
5.012,84.679,45.3068,99.4856,100
5.014,84.586,45.0604,99.0924,100
5.016,84.5209,44.8879,99.2773,100
5.018,84.4753,45.2274,100.327,100
5.02,84.4434,45.0048,99.6814,100
5.022,84.421,45.3092,99.6896,100
5.024,84.4054,45.5222,99.2351,100
5.026,84.3944,45.2112,99.3772,100
5.028,84.847,45.4537,99.4766,100
5.03,85.1637,45.1632,99.5463,100
5.032,84.9253,44.9599,99.595,100
5.034,84.7584,45.2777,100.089,100
5.036,84.1813,45.5002,99.9751,100
5.038,84.2376,45.1958,99.8952,100
5.04,84.7372,44.9827,99.3791,100
5.042,84.6267,44.8335,99.4779,100
5.044,84.5494,45.1893,99.5472,100
5.046,84.9554,44.9781,99.5956,100
5.048,84.7795,45.2905,99.6296,100
5.05,84.6563,45.5092,99.6533,100
5.052,84.5701,45.6622,100.13,100
5.054,84.5097,45.3092,100.004,100
5.056,84.4675,45.0621,99.455,100
5.058,84.4379,44.8891,99.0709,100
5.06,84.4172,45.2282,99.2622,100
5.062,84.8629,45.0053,99.3962,100
5.064,84.7147,45.3096,99.4899,100
5.066,84.611,45.5225,99.5556,100
5.068,84.5383,45.6716,100.522,100
5.07,84.4875,45.3157,99.8177,100
5.072,84.4519,45.0666,99.785,100
5.074,84.427,44.8923,99.3019,100
5.076,84.4096,45.2304,99.424,100
5.078,84.8576,45.0069,99.5094,100
5.08,85.1712,45.3107,99.5692,100
5.082,84.4703,45.5233,99.611,100
5.084,84.9001,45.2119,100.101,100
5.086,84.2805,45.4542,100.443,100
5.088,84.307,45.1635,99.3024,100
5.09,84.3256,44.9601,99.4243,100
5.092,84.3386,45.2779,99.5096,100
5.094,84.3477,45.0402,99.5694,100
5.096,85.2744,44.8737,99.6112,100
5.098,85.0028,45.2174,99.6404,100
5.1,84.3524,45.458,100.121,100
5.102,84.8176,45.1662,99.9974,100
5.104,84.2228,45.4222,99.9108,100
5.106,84.2666,45.1412,99.8502,100
5.108,84.7575,44.9444,99.3475,100
5.11,84.6409,45.2669,99.4559,100
5.112,85.0195,45.0325,99.5317,100
5.114,84.8243,45.3286,99.5848,100
5.116,84.6877,45.5358,100.082,100
5.118,84.5921,45.2207,99.9701,100
5.12,84.5251,45.0001,99.8917,100
5.122,84.4782,45.3059,99.8368,100
5.124,84.4454,45.0598,99.7984,100
5.126,84.4225,45.3476,99.3113,100
5.128,85.3268,45.089,99.4305,100
5.13,85.0394,44.9079,99.514,100
5.132,84.3781,45.7016,100.033,100
5.134,84.3753,45.3367,100.396,100
5.136,84.3734,45.0813,100.19,100
5.138,84.372,45.3627,99.5851,100
5.14,85.2915,45.0995,99.6222,100
5.142,84.5545,44.9153,99.6481,100
5.144,84.4988,45.2465,99.6663,100
5.146,84.4599,45.0182,99.679,100
5.148,84.4326,45.3186,99.6879,100
5.15,84.4135,45.5288,100.154,100
5.152,84.4001,45.2158,100.481,100
5.154,84.3907,45.4569,99.789,100
5.156,84.8444,45.1654,99.7649,100
5.158,84.7017,44.9614,99.7481,100
5.16,84.6019,45.2788,99.2761,100
5.162,84.532,45.501,99.866,100
5.164,84.4831,45.1963,99.8188,100
5.166,84.4488,44.9831,100.246,100
5.168,84.4248,45.294,100.545,100
5.17,84.4081,45.0514,99.8339,100
5.172,85.3167,44.8816,99.7964,100
5.174,85.0324,45.2229,99.7701,100
5.176,84.3731,45.4619,99.2915,100
5.178,84.8321,45.6291,100.337,100
5.18,84.2329,45.286,100.149,100
5.182,84.2737,45.0458,100.017,100
5.184,84.7625,44.8777,99.464,100
5.186,84.6444,45.2202,99.5374,100
5.188,85.0219,44.9998,99.5888,100
5.19,84.826,45.3057,99.6248,100
5.192,84.6889,45.5198,99.65,100
5.194,84.5929,45.2095,100.588,100
5.196,84.5257,45.4525,100.784,100
5.198,84.4787,45.1623,99.5413,100
5.2,84.4457,44.9593,99.5915,100
5.202,84.4227,45.2773,99.6267,100
5.204,84.8667,45.0397,100.111,100
5.206,84.7174,45.3336,99.5304,100
5.208,84.6128,45.5394,99.5839,100
5.21,84.5397,45.2232,100.542,100
5.212,84.4884,45.462,100.292,100
5.214,84.4526,45.1691,100.117,100
5.216,84.8877,44.964,99.5342,100
5.218,84.732,45.2806,99.5866,100
5.22,85.0833,45.5022,99.6232,100
5.222,84.4088,45.1972,99.6489,100
5.224,84.3968,45.4439,99.6668,100
5.226,84.3884,45.1563,100.6,100
5.228,84.3826,44.9551,100.332,100
5.23,84.3785,45.2744,100.145,100
5.232,84.8358,45.0377,100.014,100
5.234,85.1559,45.3322,99.9226,100
5.236,84.4596,45.5384,99.8585,100
5.238,84.4324,45.2225,100.274,100
5.24,84.4134,45.4616,100.104,100
5.242,84.4,45.1687,99.9856,100
5.244,84.3907,44.9637,99.4423,100
5.246,84.3841,45.2804,99.5222,100
5.248,84.8398,45.0419,100.038,100
5.25,85.1587,44.875,99.9395,100
5.252,84.4616,45.2183,99.41,100
5.254,84.4338,45.4586,100.88,100
5.256,84.4143,45.1667,100.069,100
5.258,84.4007,45.4225,99.9606,100
5.26,84.3911,45.1414,99.885,100
5.262,84.8447,44.9446,99.8321,100
5.264,85.1621,45.267,99.3349,100
5.266,84.9242,45.0325,99.9072,100
5.268,84.7576,45.3286,99.8477,100
5.27,84.1808,45.5358,100.266,100
5.272,84.6974,45.2207,100.559,100
5.274,84.1387,45.0001,99.8438,100
5.276,84.2077,45.3059,99.8033,100
5.278,84.7163,45.0598,99.7749,100
5.28,84.6121,44.8875,99.755,100
5.282,84.9993,45.227,99.7411,100
5.284,85.2704,45.4647,99.7314,100
5.286,84.5397,45.6311,100.185,100
5.288,84.4885,45.2874,100.502,100
5.29,84.4526,45.0468,99.8039,100
5.292,84.4275,45.3386,99.7754,100
5.294,84.4099,45.0826,99.7554,100
5.296,84.3976,44.9035,99.7414,100
5.298,84.8492,45.2383,99.7316,100
5.3,85.1653,45.4726,99.7247,100
5.302,84.4662,45.6366,100.18,100
5.304,84.437,45.2913,100.499,100
5.306,84.4166,45.0495,100.262,100
5.308,84.4023,44.8803,99.6357,100
5.31,84.3923,45.222,99.6576,100
5.312,84.3853,45.001,99.6729,100
5.314,84.8405,45.3065,99.6837,100
5.316,84.699,45.0602,99.6912,100
5.318,84.6,45.348,99.6964,100
5.32,84.5307,45.5494,100.62,100
5.322,84.4821,45.2302,100.347,100
5.324,84.4482,45.0068,99.6953,100
5.326,84.4244,45.3106,99.6993,100
5.328,84.4077,45.063,99.7021,100
5.33,84.8563,45.3499,99.7041,100
5.332,85.1703,45.0906,99.7055,100
5.334,84.9299,45.3692,99.7064,100
5.336,84.7616,45.5643,100.628,100
5.338,84.6438,45.2406,100.812,100
5.34,84.1011,45.0141,99.5607,100
5.342,84.6416,45.3157,99.6051,100
5.344,84.5598,45.0666,99.6362,100
5.346,84.5025,44.8922,100.118,100
5.348,84.9226,45.2304,99.5351,100
5.35,85.2167,45.0069,99.5872,100
5.352,84.5022,45.3106,100.544,100
5.354,84.4622,45.5233,100.293,100
5.356,84.4342,45.2119,100.118,100
5.358,84.4146,45.4542,99.9952,100
5.36,84.4009,45.1635,99.4491,100
5.362,84.3913,44.9601,99.527,100
5.364,84.8448,45.2779,99.5815,100
5.366,84.702,45.0402,99.6196,100
5.368,84.6021,45.3339,100.107,100
5.37,84.5321,45.5396,100.447,100
5.372,84.4832,45.6835,100.226,100
5.374,84.4489,45.3241,99.6105,100
5.376,84.4249,45.0725,99.6399,100
5.378,84.4081,44.8964,99.6606,100
5.38,84.8565,45.2333,99.675,100
5.382,84.7102,45.0089,99.6851,100
5.384,84.6078,45.3121,99.6922,100
5.386,84.5362,45.5243,100.618,100
5.388,84.486,45.6728,100.345,100
5.39,84.4509,45.3166,99.6938,100
5.392,84.8865,45.0672,99.6983,100
5.394,85.1914,44.8927,99.2412,100
5.396,84.4844,45.2307,99.3815,100
5.398,84.4498,45.0071,99.9398,100
5.4,84.4255,45.3108,99.4103,100
5.402,84.4085,45.5234,100.42,100
5.404,84.3966,45.212,100.667,100
5.406,84.3883,45.4542,99.4591,100
5.408,85.3029,45.1636,99.534,100
5.41,85.0227,44.9601,99.5864,100
5.412,84.3664,45.2779,99.6231,100
5.414,84.8273,45.5004,99.6488,100
5.416,84.2296,45.1959,99.6667,100
5.418,84.2714,44.9827,100.6,100
5.42,84.3006,44.8335,99.8722,100
5.422,84.7813,45.1893,100.283,100
5.424,85.1178,45.4383,99.6508,100
5.426,84.8931,45.1525,99.6681,100
5.428,84.7359,44.9523,99.6803,100
5.43,84.6258,45.2725,99.6888,100
5.432,84.5487,45.4965,99.6948,100
5.434,84.0346,45.1932,99.699,100
5.436,84.5951,44.9809,100.162,100
5.438,84.5272,45.2924,100.026,100
5.44,84.9399,45.0503,99.9309,100
5.442,84.7686,45.341,99.404,100
5.444,84.6487,45.0844,99.4954,100
5.446,84.5648,45.3649,99.5594,100
5.448,84.506,45.5612,99.6042,100
5.45,84.4649,45.2385,99.6355,100
5.452,84.8963,45.0126,100.578,100
5.454,84.7381,45.3146,100.317,100
5.456,84.6273,45.0659,99.6744,100
5.458,84.5498,44.8917,99.6847,100
5.46,84.0353,45.23,99.6919,100
5.462,84.5956,45.4668,99.6969,100
5.464,84.5276,45.6326,99.7005,100
5.466,84.48,45.2885,99.2427,100
5.468,84.9068,45.0475,100.303,100
5.47,84.7455,44.8789,100.125,100
5.472,84.6325,45.2211,99.9999,100
5.474,84.5534,45.4606,99.4523,100
5.476,84.4981,45.6282,99.5292,100
5.478,84.4593,45.2854,99.5831,100
5.48,84.4322,45.0454,99.6208,100
5.482,84.4132,44.8774,99.6471,100
5.484,84.8601,45.22,100.126,100
5.486,85.6331,44.9996,100.461,100
5.488,84.7937,45.3056,100.235,100
5.49,84.206,45.5197,99.6171,100
5.492,84.7151,45.2094,99.6446,100
5.494,84.151,44.9922,99.2036,100
5.496,84.2164,45.3004,99.8153,100
5.498,84.2621,45.0559,99.3231,100
5.5,84.2942,45.3449,99.899,100
5.502,85.237,45.0871,100.762,100
5.504,84.9766,45.3668,99.986,100
5.506,84.7943,45.5626,99.9028,100
5.508,84.6667,45.2394,99.3844,100
5.51,84.1171,45.0132,99.4817,100
5.512,84.1927,45.3151,99.5498,100
5.514,84.7057,45.0662,99.5975,100
5.516,84.6047,44.892,99.6308,100
5.518,84.9941,45.2302,100.114,100
5.52,84.8066,45.0068,100.453,100
5.522,84.6753,45.3105,99.7694,100
5.524,84.5834,45.5232,99.7512,100
5.526,84.519,45.2119,99.2783,100
5.528,84.0138,44.9939,99.4074,100
5.53,85.0407,45.3016,99.4978,100
5.532,84.8392,45.0567,99.5611,100
5.534,84.6981,44.8853,100.526,100
5.536,84.1391,45.2256,100.281,100
5.538,84.2081,45.4637,100.109,100
5.54,84.2563,45.1702,99.9889,100
5.542,84.2901,45.425,99.4447,100
5.544,84.7739,45.1431,99.5239,100
5.546,85.1126,44.9458,100.5,100
5.548,84.8895,45.2679,100.262,100
5.55,84.7333,45.0331,100.096,100
5.552,84.624,44.8688,99.5198,100
5.554,84.5475,45.214,99.1163,100
5.556,84.4939,45.4556,99.7542,100
5.558,84.4564,45.1646,99.2804,100
5.56,84.4301,45.421,99.4089,100
5.562,85.3322,45.1403,100.419,100
5.564,85.0432,44.9439,100.206,100
5.566,84.3807,45.2665,99.5967,100
5.568,84.3772,45.0322,100.09,100
5.57,84.3747,44.8682,99.5157,100
5.572,84.3729,45.2135,99.5736,100
5.574,84.3717,45.4553,99.6141,100
5.576,84.3709,45.1643,99.6425,100
5.578,84.8305,44.9607,100.583,100
5.58,85.1522,45.2783,99.8603,100
5.582,84.457,45.0404,99.8149,100
5.584,84.4306,44.8739,99.783,100
5.586,84.4121,45.2176,99.7607,100
5.588,84.3991,45.4581,99.7451,100
5.59,84.3901,45.1663,99.7342,100
5.592,84.8439,45.4222,99.7265,100
5.594,84.7014,45.1412,100.181,100
5.596,85.0618,44.9445,100.5,100
5.598,84.854,44.8067,99.8023,100
5.6,84.2482,45.1705,100.234,100
5.602,84.2844,44.965,99.6165,100
5.604,84.3098,45.2813,99.6441,100
5.606,84.3275,45.5027,100.584,100
5.608,84.3399,45.1975,99.8611,100
5.61,84.8088,44.9839,99.8154,100
5.612,85.137,44.8344,99.7834,100
5.614,84.9066,45.1899,99.761,100
5.616,84.7453,45.4387,99.7453,100
5.618,84.6324,45.1527,99.7343,100
5.62,84.5533,44.9525,99.7266,100
5.622,84.498,45.2726,100.181,100
5.624,84.4593,45.0364,100.5,100
5.626,84.4322,44.8711,99.8023,100
5.628,84.8734,45.2156,99.7742,100
5.63,85.1822,44.9966,99.7546,100
5.632,84.478,45.7636,99.7408,100
5.634,84.4453,45.3801,99.7312,100
5.636,84.4224,45.1117,99.7244,100
5.638,84.4063,44.9238,100.18,100
5.64,84.8553,44.7923,100.039,100
5.642,84.7094,45.1604,99.9396,100
5.644,84.6072,45.4181,99.8703,100
5.646,84.5357,45.1383,99.8218,100
5.648,84.4857,45.4026,99.7879,100
5.65,84.4506,45.1275,99.7641,100
5.652,84.4261,44.9349,99.7475,100
5.654,84.409,45.2602,99.7359,100
5.656,85.3173,45.0278,100.648,100
5.658,85.0328,45.3253,99.9061,100
5.66,84.3734,45.0733,100.307,100
5.662,84.3721,44.8969,99.6674,100
5.664,84.3711,45.2337,99.6798,100
5.666,84.3705,45.4694,99.6884,100
5.668,84.37,45.1742,99.6945,100
5.67,84.3697,45.4278,100.159,100
5.672,84.8296,45.1451,100.484,100
5.674,84.6914,44.9472,100.712,100
5.676,84.5947,44.8086,99.9506,100
5.678,84.5269,45.1719,99.878,100
5.68,84.4795,45.4261,99.8272,100
5.682,84.4463,45.1439,99.7917,100
5.684,84.4231,45.4066,99.7668,100
5.686,84.4068,45.1302,99.7494,100
5.688,84.8557,44.9368,100.658,100
5.69,85.1698,44.8014,100.373,100
5.692,84.9295,45.627,100.174,100
5.694,84.7614,45.2845,99.574,100
5.696,84.1834,45.0448,100.075,100
5.698,84.2391,44.877,99.5046,100
5.7,85.1984,45.2197,100.026,100
5.702,84.9496,44.9994,99.9308,100
5.704,84.7754,45.3054,99.8642,100
5.706,84.6534,45.0594,100.278,100
5.708,84.1079,45.3474,100.567,100
5.71,84.1862,45.0888,99.8495,100
5.712,84.7012,44.9078,99.8072,100
5.714,84.6015,45.2413,99.7777,100
5.716,84.9919,45.0145,99.757,100
5.718,84.805,44.8558,99.7425,100
5.72,84.6742,45.2049,99.7324,100
5.722,84.5826,44.989,100.185,100
5.724,84.0583,45.7583,100.503,100
5.726,84.6117,45.3765,100.264,100
5.728,84.5388,45.1092,100.098,100
5.73,84.4879,44.922,99.981,100
5.732,84.4522,45.2512,99.4391,100
5.734,84.8874,45.0215,100.44,100
5.736,84.7318,44.8607,100.221,100
5.738,84.623,45.2083,100.067,100
5.74,84.5467,45.4516,99.4995,100
5.742,84.4934,45.622,99.5622,100
5.744,84.456,45.281,100.066,100
5.746,84.4299,45.0423,99.9591,100
5.748,84.4116,44.8753,99.884,100
5.75,85.3192,45.2185,100.752,100
5.752,85.0341,44.9986,100.439,100
5.754,84.3743,45.3048,100.22,100
5.756,84.3727,45.5192,99.6063,100
5.758,84.3716,45.2091,99.637,100
5.76,84.3708,44.992,99.6585,100
5.762,84.3702,45.3002,99.6736,100
5.764,84.3698,45.0558,99.6841,100
5.766,84.8297,44.8847,100.612,100
5.768,85.1517,45.2251,100.801,100
5.77,84.4567,45.0032,99.553,100
5.772,84.8905,45.308,99.5997,100
5.774,84.2738,45.5215,99.6324,100
5.776,84.3024,45.2106,99.6553,100
5.778,84.3223,44.9931,99.6713,100
5.78,84.7965,45.301,100.143,100
5.782,85.1284,45.0563,100.473,100
5.784,84.9006,44.885,100.244,100
5.786,84.7411,45.2253,100.083,100
5.788,84.6294,45.4636,99.9708,100
5.79,84.5513,45.6303,99.8921,100
5.792,84.4966,45.2868,99.8371,100
5.794,84.9184,45.0464,100.719,100
5.796,84.7536,45.3383,100.416,100
5.798,84.178,45.0824,100.204,100
5.8,84.2353,44.9033,99.595,100
5.802,84.2754,45.2382,99.6291,100
5.804,84.3034,45.0123,99.653,100
5.806,84.3231,45.3145,99.6697,100
5.808,84.797,45.5259,99.6814,100
5.81,85.589,45.2138,100.61,100
5.812,84.7627,44.9953,100.34,100
5.814,84.6446,44.8423,99.6901,100
5.816,84.1017,45.1954,100.156,100
5.818,84.1819,44.9824,99.5615,100
5.82,84.238,45.2935,99.6057,100
5.822,84.2772,45.5113,99.6366,100
5.824,84.7649,45.2035,100.118,100
5.826,85.1063,45.4483,100.456,100
5.828,84.8851,45.1594,100.232,100
5.83,84.7302,44.9572,100.075,100
5.832,84.6218,44.8157,99.9649,100
5.834,84.0858,45.1768,99.4279,100
5.836,84.6309,44.9694,99.5121,100
5.838,84.5523,45.2844,100.031,100
5.84,84.4973,45.5049,99.9345,100
5.842,84.919,45.1991,99.8668,100
5.844,85.2141,45.4452,100.74,100
5.846,84.5004,45.1572,99.9702,100
5.848,84.4609,44.9557,99.8918,100
5.85,84.4333,45.2748,99.8368,100
5.852,84.414,45.038,99.7984,100
5.854,84.4005,45.3324,99.7715,100
5.856,84.391,45.5385,99.7527,100
5.858,85.3048,45.2226,99.7395,100
5.86,85.024,45.0014,100.651,100
5.862,84.3673,45.3068,100.368,100
5.864,84.3678,45.0604,100.17,100
5.866,84.3681,44.8879,100.032,100
5.868,84.3683,45.2274,99.4747,100
5.87,85.2889,45.0048,99.5449,100
5.872,84.5527,45.3092,100.054,100
5.874,84.4976,45.5222,99.9506,100
5.876,84.459,45.2112,100.338,100
5.878,84.4319,44.9935,100.61,100
5.88,84.413,45.3012,99.8791,100
5.882,84.3998,45.0565,99.828,100
5.884,84.3905,44.8852,99.332,100
5.886,85.3044,45.2254,99.9052,100
5.888,85.0238,45.4636,99.8463,100
5.89,84.3671,45.1702,99.805,100
5.892,84.3676,45.4249,100.236,100
5.894,84.368,45.1431,100.538,100
5.896,84.3683,44.9458,99.8292,100
5.898,84.3685,45.2679,99.793,100
5.9,84.3686,45.0331,99.7677,100
5.902,85.2891,45.329,99.75,100
5.904,85.013,45.0759,100.658,100
5.906,84.8198,45.359,100.373,100
5.908,84.2243,45.5571,99.7137,100
5.91,84.2677,45.2356,99.252,100
5.912,84.2981,45.0105,99.389,100
5.914,84.7795,45.3132,99.4849,100
5.916,84.6563,45.0649,100.012,100
5.918,85.0303,45.3512,99.9212,100
5.92,84.8319,45.0915,100.318,100
5.922,84.693,45.8301,100.595,100
5.924,84.5958,45.4267,99.869,100
5.926,84.5277,45.1443,99.8209,100
5.928,84.4801,44.9466,99.7873,100
5.93,84.9069,45.2685,99.7637,100
5.932,84.7455,45.0335,99.7472,100
5.934,84.6325,44.8691,99.7356,100
5.936,84.5534,45.2142,100.648,100
5.938,84.4981,45.4558,100.366,100
5.94,84.4593,45.6249,100.169,100
5.942,84.4322,44.8228,99.5707,100
5.944,84.4132,45.1818,99.6121,100
5.946,84.8601,44.9729,99.6411,100
5.948,84.7127,45.2868,100.122,100
5.95,84.6096,45.0464,99.9977,100
5.952,84.5374,45.3383,100.371,100
5.954,84.4868,45.5426,99.7122,100
5.956,84.4515,45.2255,99.7112,100
5.958,84.4267,45.0035,99.7104,100
5.96,84.4094,45.3082,99.7099,100
5.962,84.8574,45.0614,100.17,100
5.964,85.1711,44.8886,100.492,100
5.966,84.9304,45.2278,100.717,100
5.968,84.3018,45.0051,100.414,100
5.97,84.3219,45.3094,99.7425,100
