Time(s),ResponseKp1_Tiinf_Td0,ResponseKp6_TiinfTd0,ResponseKp6_Tiinf_Td1,ResponseKp6_Tiinf_Td0.25
4.116,6.36602,6.27091,6.01934,6.29545
4.118,6.36602,6.27091,6.01013,6.29545
4.12,6.36602,6.27091,5.99173,6.29545
4.122,6.36602,6.27091,5.97025,6.29545
4.124,6.36602,6.27091,5.95184,6.29545
4.126,6.36602,6.27091,5.9365,6.29545
4.128,6.36602,6.27091,5.93037,6.29545
4.13,6.36602,6.27091,5.93343,6.29545
4.132,6.36602,6.27091,5.94571,6.29545
4.134,6.36602,6.27091,5.96411,6.29545
4.136,6.36602,6.27091,5.98559,6.29545
4.138,6.36602,6.27091,6.004,6.29545
4.14,6.36602,6.27091,6.01934,6.29545
4.142,6.36602,6.27091,6.02241,6.29545
4.144,6.36602,6.27091,6.01934,6.29545
4.146,6.36602,6.27091,6.004,6.29545
4.148,6.36602,6.27091,5.98252,6.29545
4.15,6.36602,6.27091,5.96411,6.29545
4.152,6.36602,6.27091,5.94571,6.29545
4.154,6.36602,6.27091,5.9365,6.29545
4.156,6.36602,6.27091,5.9365,6.29545
4.158,6.36602,6.27091,5.94571,6.29545
4.16,6.36602,6.27091,5.96411,6.29545
4.162,6.36602,6.27091,5.98252,6.29545
4.164,6.36602,6.27091,6.004,6.29545
4.166,6.36602,6.27091,6.01934,6.29545
4.168,6.36602,6.27091,6.02854,6.29545
4.17,6.36602,6.27091,6.02854,6.29545
4.172,6.36602,6.27091,6.01627,6.29545
4.174,6.36602,6.27091,5.99479,6.29545
4.176,6.36602,6.27091,5.97332,6.29545
4.178,6.36602,6.27091,5.95491,6.29545
4.18,6.36602,6.27091,5.94264,6.29545
4.182,6.36602,6.27091,5.93957,6.29545
4.184,6.36602,6.27091,5.94264,6.29545
4.186,6.36602,6.27091,5.95798,6.29545
4.188,6.36602,6.27091,5.97639,6.29545
4.19,6.36602,6.27091,6.00093,6.29545
4.192,6.36602,6.27091,6.01934,6.29545
4.194,6.36602,6.27091,6.02854,6.29545
4.196,6.36602,6.27091,6.03161,6.29545
4.198,6.36602,6.27091,6.02241,6.29545
4.2,6.36602,6.27091,6.00707,6.29545
4.202,6.36602,6.27091,5.98559,6.29545
4.204,6.36602,6.27091,5.96718,6.29545
4.206,6.36602,6.27091,5.95184,6.29545
4.208,6.36602,6.27091,5.94264,6.29545
4.21,6.36602,6.27091,5.94571,6.29545
4.212,6.36602,6.27091,5.95491,6.29545
4.214,6.36602,6.27091,5.97332,6.29545
4.216,6.36602,6.27091,5.99786,6.29545
4.218,6.36602,6.27091,6.01627,6.29545
4.22,6.36602,6.27091,6.02854,6.29545
4.222,6.36602,6.27091,6.03468,6.29545
4.224,6.36602,6.27091,6.03161,6.29545
4.226,6.36602,6.27091,6.01627,6.29545
4.228,6.36602,6.27091,5.99479,6.29545
4.23,6.36602,6.27091,5.97639,6.29545
4.232,6.36602,6.27091,5.95798,6.29545
4.234,6.36602,6.27091,5.94877,6.29545
4.236,6.36602,6.27091,5.94877,6.29545
4.238,6.36602,6.27091,5.95798,6.29545
4.24,6.36602,6.27091,5.97332,6.29545
4.242,6.36602,6.27091,5.99479,6.29545
4.244,6.36602,6.27091,6.01627,6.29545
4.246,6.36602,6.27091,6.03468,6.29545
4.248,6.36602,6.27091,6.04081,6.29545
4.25,6.36602,6.27091,6.04081,6.29545
4.252,6.36602,6.27091,6.02854,6.29545
4.254,6.36602,6.27091,6.01013,6.29545
4.256,6.36602,6.27091,5.98559,6.29545
4.258,6.36602,6.27091,5.96718,6.29545
4.26,6.36602,6.27091,5.95491,6.29545
4.262,6.36602,6.27091,5.95184,6.29545
4.264,6.36602,6.27091,5.95491,6.29545
4.266,6.36602,6.27091,5.96718,6.29545
4.268,6.36602,6.27091,5.98559,6.29545
4.27,6.36602,6.27091,6.01013,6.29545
4.272,6.36602,6.27091,6.02854,6.29545
4.274,6.36602,6.27091,6.04081,6.29545
4.276,6.36602,6.27091,6.04388,6.29545
4.278,6.36602,6.27091,6.03775,6.29545
4.28,6.36602,6.27091,6.02241,6.29545
4.282,6.36602,6.27091,6.00093,6.29545
4.284,6.36602,6.27091,5.98252,6.29545
4.286,6.36602,6.27091,5.96718,6.29545
4.288,6.36602,6.27091,5.95798,6.29545
4.29,6.36602,6.27091,5.95798,6.29545
4.292,6.36602,6.27091,5.96718,6.29545
4.294,6.36602,6.27091,5.98559,6.29545
4.296,6.36602,6.27091,6.00707,6.29545
4.298,6.36602,6.27091,6.02547,6.29545
4.3,6.36602,6.27091,6.04081,6.29545
4.302,6.36602,6.27091,6.04695,6.29545
4.304,6.36602,6.27091,6.04388,6.29545
4.306,6.36602,6.27091,6.03161,6.29545
4.308,6.36602,6.27091,6.0132,6.29545
4.31,6.36602,6.27091,5.99173,6.29545
4.312,6.36602,6.27091,5.97639,6.29545
4.314,6.36602,6.27091,5.96411,6.29545
4.316,6.36602,6.27091,5.96411,6.29545
4.318,6.36602,6.27091,5.97025,6.29545
4.32,6.36602,6.27091,5.98559,6.29545
4.322,6.36602,6.27091,6.004,6.29545
4.324,6.36602,6.27091,6.02547,6.29545
4.326,6.36602,6.27091,6.04388,6.29545
4.328,6.36602,6.27091,6.05309,6.29545
4.33,6.36602,6.27091,6.05309,6.29545
4.332,6.36602,6.27091,6.04388,6.29545
4.334,6.36602,6.27091,6.02547,6.29545
4.336,6.36602,6.27091,6.004,6.29545
4.338,6.36602,6.27091,5.98559,6.29545
4.34,6.36602,6.27091,5.97332,6.29545
4.342,6.36602,6.27091,5.96718,6.29545
4.344,6.36602,6.27091,5.97025,6.29545
4.346,6.36602,6.27091,5.98252,6.29545
4.348,6.36602,6.27091,6.00093,6.29545
4.35,6.36602,6.27091,6.02241,6.29545
4.352,6.36602,6.27091,6.04081,6.29545
4.354,6.36602,6.27091,6.05615,6.29545
4.356,6.36602,6.27091,6.05922,6.29545
4.358,6.36602,6.27091,6.05615,6.29545
4.36,6.36602,6.27091,6.04388,6.29545
4.362,6.36602,6.27091,6.02241,6.29545
4.364,6.36602,6.27091,6.00093,6.29545
4.366,6.36602,6.27091,5.98559,6.29545
4.368,6.36602,6.27091,5.97639,6.29545
4.37,6.36602,6.27091,5.97332,6.29545
4.372,6.36602,6.27091,5.98252,6.29545
4.374,6.36602,6.27091,5.99786,6.29545
4.376,6.36602,6.27091,6.01934,6.29545
4.378,6.36602,6.27091,6.03775,6.29545
4.38,6.36602,6.27091,6.05615,6.29545
4.382,6.36602,6.27091,6.06229,6.29545
4.384,6.36602,6.27091,6.06229,6.29545
4.386,6.36602,6.27091,6.05309,6.29545
4.388,6.36602,6.27091,6.03468,6.29545
4.39,6.36602,6.27091,6.01627,6.29545
4.392,6.36602,6.27091,5.99786,6.29545
4.394,6.36602,6.27091,5.98559,6.29545
4.396,6.36602,6.27091,5.98252,6.29545
4.398,6.36602,6.27091,5.98559,6.29545
4.4,6.36602,6.27091,6.00093,6.29545
4.402,6.36602,6.27091,6.01934,6.29545
4.404,6.36602,6.27091,6.04081,6.29545
4.406,6.36602,6.27091,6.05615,6.29545
4.408,6.36602,6.27091,6.06842,6.29545
4.41,6.36602,6.27091,6.06842,6.29545
4.412,6.36602,6.27091,6.06229,6.29545
4.414,6.36602,6.27091,6.04695,6.29545
4.416,6.36602,6.27091,6.02547,6.29545
4.418,6.36602,6.27091,6.00707,6.29545
4.42,6.36602,6.27091,5.99173,6.29545
4.422,6.36602,6.27091,5.98559,6.29545
4.424,6.36602,6.27091,5.98559,6.29545
4.426,6.36602,6.27091,5.99786,6.29545
4.428,6.36602,6.27091,6.01934,6.29545
4.43,6.36602,6.27091,6.04081,6.29545
4.432,6.36602,6.27091,6.05615,6.29545
4.434,6.36602,6.27091,6.07149,6.29545
4.436,6.36602,6.27091,6.07456,6.29545
4.438,6.36602,6.27091,6.07149,6.29545
4.44,6.36602,6.27091,6.05922,6.29545
4.442,6.36602,6.27091,6.04081,6.29545
4.444,6.36602,6.27091,6.01934,6.29545
4.446,6.36602,6.27091,6.004,6.29545
4.448,6.36602,6.27091,5.99479,6.29545
4.45,6.36602,6.27091,5.99173,6.29545
4.452,6.36602,6.27091,6.00093,6.29545
4.454,6.36602,6.27091,6.01627,6.29545
4.456,6.36602,6.27091,6.03775,6.29545
4.458,6.36602,6.27091,6.05922,6.29545
4.46,6.36602,6.27091,6.07763,6.29545
4.462,6.36602,6.27091,6.08683,6.29545
4.464,6.36602,6.27091,6.08683,6.29545
4.466,6.36602,6.27091,6.0807,6.29545
4.468,6.36602,6.27091,6.06229,6.29545
4.47,6.36602,6.27091,6.04081,6.29545
4.472,6.36602,6.27091,6.02241,6.29545
4.474,6.36602,6.27091,6.00707,6.29545
4.476,6.36602,6.27091,6.004,6.29545
4.478,6.36602,6.27091,6.00707,6.29545
4.48,6.36602,6.27091,6.01934,6.29545
4.482,6.36602,6.27091,6.03775,6.29545
4.484,6.36602,6.27091,6.06229,6.29545
4.486,6.36602,6.27091,6.0807,6.29545
4.488,6.36602,6.27091,6.09297,6.29545
4.49,6.36602,6.27091,6.09604,6.29545
4.492,6.36602,6.27091,6.09297,6.29545
4.494,6.36602,6.27091,6.07763,6.29545
4.496,6.36602,6.27091,6.05922,6.29545
4.498,6.36602,6.27091,6.03775,6.29545
4.5,6.36602,6.27091,6.02241,6.29545
4.502,6.36602,6.27091,6.0132,6.29545
4.504,6.36602,6.27091,6.0132,6.29545
4.506,6.36602,6.27091,6.02241,6.29545
4.508,6.36602,6.27091,6.04388,6.29545
4.51,6.36602,6.27091,6.06536,6.29545
4.512,6.36602,6.27091,6.08683,6.29545
4.514,6.36602,6.27091,6.10217,6.29545
4.516,6.36602,6.27091,6.10831,6.29545
4.518,6.36602,6.27091,6.10831,6.29545
4.52,6.36602,6.27091,6.09604,6.29545
4.522,6.36602,6.27091,6.07763,6.29545
4.524,6.36602,6.27091,6.05615,6.29545
4.526,6.36602,6.27091,6.03775,6.29545
4.528,6.36602,6.27091,6.02547,6.29545
4.53,6.36602,6.27091,6.02241,6.29545
4.532,6.36602,6.27091,6.02547,6.29545
4.534,6.36602,6.27091,6.04388,6.29545
4.536,6.36602,6.27091,6.06229,6.29545
4.538,6.36602,6.27091,6.08376,6.29545
4.54,6.36602,6.27091,6.10524,6.29545
4.542,6.36602,6.27091,6.11444,6.29545
4.544,6.36602,6.27091,6.11751,6.29545
4.546,6.36602,6.27091,6.11138,6.29545
4.548,6.36602,6.27091,6.09297,6.29545
4.55,6.36602,6.27091,6.07456,6.29545
4.552,6.36602,6.27091,6.05615,6.29545
4.554,6.36602,6.27091,6.03775,6.29545
4.556,6.36602,6.27091,6.03161,6.29545
4.558,6.36602,6.27091,6.03468,6.29545
4.56,6.36602,6.27091,6.04695,6.29545
4.562,6.36602,6.27091,6.06536,6.29545
4.564,6.36602,6.27091,6.08683,6.29545
4.566,6.36602,6.27091,6.10524,6.29545
4.568,6.36602,6.27091,6.11751,6.29545
4.57,6.36602,6.27091,6.12365,6.29545
4.572,6.36602,6.27091,6.11751,6.29545
4.574,6.36602,6.27091,6.10524,6.29545
4.576,6.36602,6.27091,6.08683,6.29545
4.578,6.36602,6.27091,6.06536,6.29545
4.58,6.36602,6.27091,6.04695,6.29545
4.582,6.36602,6.27091,6.03775,6.29545
4.584,6.36602,6.27091,6.03468,6.29545
4.586,6.36602,6.27091,6.04388,6.29545
4.588,6.36602,6.27091,6.06229,6.29545
4.59,6.36602,6.27091,6.08376,6.29545
4.592,6.36602,6.27091,6.10524,6.29545
4.594,6.36602,6.27091,6.12365,6.29545
4.596,6.36602,6.27091,6.13285,6.29545
4.598,6.36602,6.27091,6.13285,6.29545
4.6,6.36602,6.27091,6.12365,6.29545
4.602,6.36602,6.27091,6.10524,6.29545
4.604,6.36602,6.27091,6.08683,6.29545
4.606,6.36602,6.27091,6.06536,6.29545
4.608,6.36602,6.27091,6.05002,6.29545
4.61,6.36602,6.27091,6.04388,6.29545
4.612,6.36602,6.27091,6.04388,6.29545
4.614,6.36602,6.27091,6.05615,6.29545
4.616,6.36602,6.27091,6.07456,6.29545
4.618,6.36602,6.27091,6.09604,6.29545
4.62,6.36602,6.27091,6.11751,6.29545
4.622,6.36602,6.27091,6.12978,6.29545
4.624,6.36602,6.27091,6.13592,6.29545
4.626,6.36602,6.27091,6.13285,6.29545
4.628,6.36602,6.27091,6.12365,6.29545
4.63,6.36602,6.27091,6.10524,6.29545
4.632,6.36602,6.27091,6.0807,6.29545
4.634,6.36602,6.27091,6.06536,6.29545
4.636,6.36602,6.27091,6.05309,6.29545
4.638,6.36602,6.27091,6.05002,6.29545
4.64,6.36602,6.27091,6.05309,6.29545
4.642,6.36602,6.27091,6.06842,6.29545
4.644,6.36602,6.27091,6.0899,6.29545
4.646,6.36602,6.27091,6.10831,6.29545
4.648,6.36602,6.27091,6.12672,6.29545
4.65,6.36602,6.27091,6.13592,6.29545
4.652,6.36602,6.27091,6.13899,6.29545
4.654,6.36602,6.27091,6.12978,6.29545
4.656,6.36602,6.27091,6.11444,6.29545
4.658,6.36602,6.27091,6.09297,6.29545
4.66,6.36602,6.27091,6.07456,6.29545
4.662,6.36602,6.27091,6.06229,6.29545
4.664,6.36602,6.27091,6.05615,6.29545
4.666,6.36602,6.27091,6.05615,6.29545
4.668,6.36602,6.27091,6.06842,6.29545
4.67,6.36602,6.27091,6.0899,6.29545
4.672,6.36602,6.27091,6.10831,6.29545
4.674,6.36602,6.27091,6.12672,6.29545
4.676,6.36602,6.27091,6.13899,6.29545
4.678,6.36602,6.27091,6.14206,6.29545
4.68,6.36602,6.27091,6.13592,6.29545
4.682,6.36602,6.27091,6.12365,6.29545
4.684,6.36602,6.27091,6.10524,6.29545
4.686,6.36602,6.27091,6.08376,6.29545
4.688,6.36602,6.27091,6.06842,6.29545
4.69,6.36602,6.27091,6.05922,6.29545
4.692,6.36602,6.27091,6.05615,6.29545
4.694,6.36602,6.27091,6.06536,6.29545
4.696,6.36602,6.27091,6.08376,6.29545
4.698,6.36602,6.27091,6.10524,6.29545
4.7,6.36602,6.27091,6.12365,6.29545
4.702,6.36602,6.27091,6.13899,6.29545
4.704,6.36602,6.27091,6.14512,6.29545
4.706,6.36602,6.27091,6.14512,6.29545
4.708,6.36602,6.27091,6.13285,6.29545
4.71,6.36602,6.27091,6.11444,6.29545
4.712,6.36602,6.27091,6.09604,6.29545
4.714,6.36602,6.27091,6.07763,6.29545
4.716,6.36602,6.27091,6.06842,6.29545
4.718,6.36602,6.27091,6.06536,6.29545
4.72,6.36602,6.27091,6.07149,6.29545
4.722,6.36602,6.27091,6.08683,6.29545
4.724,6.36602,6.27091,6.10524,6.29545
4.726,6.36602,6.27091,6.12672,6.29545
4.728,6.36602,6.27091,6.14206,6.29545
4.73,6.36602,6.27091,6.15126,6.29545
4.732,6.36602,6.27091,6.15126,6.29545
4.734,6.36602,6.27091,6.14206,6.29545
4.736,6.36602,6.27091,6.12365,6.29545
4.738,6.36602,6.27091,6.10524,6.29545
4.74,6.36602,6.27091,6.08683,6.29545
4.742,6.36602,6.27091,6.07149,6.29545
4.744,6.36602,6.27091,6.06842,6.29545
4.746,6.36602,6.27091,6.06842,6.29545
4.748,6.36602,6.27091,6.08376,6.29545
4.75,6.36602,6.27091,6.10217,6.29545
4.752,6.36602,6.27091,6.12365,6.29545
4.754,6.36602,6.27091,6.13899,6.29545
4.756,6.36602,6.27091,6.15126,6.29545
4.758,6.36602,6.27091,6.15433,6.29545
4.76,6.36602,6.27091,6.14819,6.29545
4.762,6.36602,6.27091,6.13285,6.29545
4.764,6.36602,6.27091,6.11444,6.29545
4.766,6.36602,6.27091,6.09297,6.29545
4.768,6.36602,6.27091,6.0807,6.29545
4.77,6.36602,6.27091,6.07149,6.29545
4.772,6.36602,6.27091,6.07149,6.29545
4.774,6.36602,6.27091,6.0807,6.29545
4.776,6.36602,6.27091,6.0991,6.29545
4.778,6.36602,6.27091,6.12058,6.29545
4.78,6.36602,6.27091,6.14206,6.29545
4.782,6.36602,6.27091,6.15433,6.29545
4.784,6.36602,6.27091,6.16046,6.29545
4.786,6.36602,6.27091,6.16046,6.29545
4.788,6.36602,6.27091,6.14819,6.29545
4.79,6.36602,6.27091,6.12978,6.29545
4.792,6.36602,6.27091,6.10831,6.29545
4.794,6.36602,6.27091,6.09297,6.29545
4.796,6.36602,6.27091,6.0807,6.29545
4.798,6.36602,6.27091,6.07763,6.29545
4.8,6.36602,6.27091,6.0807,6.29545
4.802,6.36602,6.27091,6.09604,6.29545
4.804,6.36602,6.27091,6.11751,6.29545
4.806,6.36602,6.27091,6.13899,6.29545
4.808,6.36602,6.27091,6.15433,6.29545
4.81,6.36602,6.27091,6.1666,6.29545
4.812,6.36602,6.27091,6.1666,6.29545
4.814,6.36602,6.27091,6.1574,6.29545
4.816,6.36602,6.27091,6.14206,6.29545
4.818,6.36602,6.27091,6.12058,6.29545
4.82,6.36602,6.27091,6.10217,6.29545
4.822,6.36602,6.27091,6.08683,6.29545
4.824,6.36602,6.27091,6.0807,6.29545
4.826,6.36602,6.27091,6.0807,6.29545
4.828,6.36602,6.27091,6.09297,6.29545
4.83,6.36602,6.27091,6.11138,6.29545
4.832,6.36602,6.27091,6.13285,6.29545
4.834,6.36602,6.27091,6.15126,6.29545
4.836,6.36602,6.27091,6.1666,6.29545
4.838,6.36602,6.27091,6.16967,6.29545
4.84,6.36602,6.27091,6.1666,6.29545
4.842,6.36602,6.27091,6.15433,6.29545
4.844,6.36602,6.27091,6.13592,6.29545
4.846,6.36602,6.27091,6.11444,6.29545
4.848,6.36602,6.27091,6.0991,6.29545
4.85,6.36602,6.27091,6.08683,6.29545
4.852,6.36602,6.27091,6.08683,6.29545
4.854,6.36602,6.27091,6.09297,6.29545
4.856,6.36602,6.27091,6.10831,6.29545
4.858,6.36602,6.27091,6.12978,6.29545
4.86,6.36602,6.27091,6.14819,6.29545
4.862,6.36602,6.27091,6.16353,6.29545
4.864,6.36602,6.27091,6.17274,6.29545
4.866,6.36602,6.27091,6.17274,6.29545
4.868,6.36602,6.27091,6.16353,6.29545
4.87,6.36602,6.27091,6.14512,6.29545
4.872,6.36602,6.27091,6.12365,6.29545
4.874,6.36602,6.27091,6.10831,6.29545
4.876,6.36602,6.27091,6.09604,6.29545
4.878,6.36602,6.27091,6.09297,6.29545
4.88,6.36602,6.27091,6.09604,6.29545
4.882,6.36602,6.27091,6.11138,6.29545
4.884,6.36602,6.27091,6.12978,6.29545
4.886,6.36602,6.27091,6.14819,6.29545
4.888,6.36602,6.27091,6.1666,6.29545
4.89,6.36602,6.27091,6.1758,6.29545
4.892,6.36602,6.27091,6.1758,6.29545
4.894,6.36602,6.27091,6.1666,6.29545
4.896,6.36602,6.27091,6.14819,6.29545
4.898,6.36602,6.27091,6.12978,6.29545
4.9,6.36602,6.27091,6.11138,6.29545
4.902,6.36602,6.27091,6.0991,6.29545
4.904,6.36602,6.27091,6.09297,6.29545
4.906,6.36602,6.27091,6.0991,6.29545
4.908,6.36602,6.27091,6.11444,6.29545
4.91,6.36602,6.27091,6.13285,6.29545
4.912,6.36602,6.27091,6.15126,6.29545
4.914,6.36602,6.27091,6.1666,6.29545
4.916,6.36602,6.27091,6.1758,6.29545
4.918,6.36602,6.27091,6.1758,6.29545
4.92,6.36602,6.27091,6.16967,6.29545
4.922,6.36602,6.27091,6.15126,6.29545
4.924,6.36602,6.27091,6.12978,6.29545
4.926,6.36602,6.27091,6.11444,6.29545
4.928,6.36602,6.27091,6.0991,6.29545
4.93,6.36602,6.27091,6.09604,6.29545
4.932,6.36602,6.27091,6.0991,6.29545
4.934,6.36602,6.27091,6.11138,6.29545
4.936,6.36602,6.27091,6.13285,6.29545
4.938,6.36602,6.27091,6.15433,6.29545
4.94,6.36602,6.27091,6.16967,6.29545
4.942,6.36602,6.27091,6.17887,6.29545
4.944,6.36602,6.27091,6.18194,6.29545
4.946,6.36602,6.27091,6.1758,6.29545
4.948,6.36602,6.27091,6.16046,6.29545
4.95,6.36602,6.27091,6.13899,6.29545
4.952,6.36602,6.27091,6.12058,6.29545
4.954,6.36602,6.27091,6.10524,6.29545
4.956,6.36602,6.27091,6.0991,6.29545
4.958,6.36602,6.27091,6.10217,6.29545
4.96,6.36602,6.27091,6.11138,6.29545
4.962,6.36602,6.27091,6.13285,6.29545
4.964,6.36602,6.27091,6.15126,6.29545
4.966,6.36602,6.27091,6.16967,6.29545
4.968,6.36602,6.27091,6.18194,6.29545
4.97,6.36602,6.27091,6.18501,6.29545
4.972,6.36602,6.27091,6.18194,6.29545
4.974,6.36602,6.27091,6.1666,6.29545
4.976,6.36602,6.27091,6.14819,6.29545
4.978,6.36602,6.27091,6.12672,6.29545
4.98,6.36602,6.27091,6.11138,6.29545
4.982,6.36602,6.27091,6.10217,6.29545
4.984,6.36602,6.27091,6.10217,6.29545
4.986,6.36602,6.27091,6.11138,6.29545
4.988,6.36602,6.27091,6.12978,6.29545
4.99,6.36602,6.27091,6.14819,6.29545
4.992,6.36602,6.27091,6.16967,6.29545
4.994,6.36602,6.27091,6.18501,6.29545
4.996,6.36602,6.27091,6.19114,6.29545
4.998,6.36602,6.27091,6.19114,6.29545
5,6.36602,6.27091,6.17887,6.29545
5.002,6.36602,6.27091,6.16046,6.29545
5.004,6.36602,6.27091,6.14206,6.29545
5.006,6.36602,6.27091,6.12058,6.29545
5.008,6.36602,6.27091,6.10831,6.29545
5.01,6.36602,6.27091,6.10524,6.29545
5.012,6.36602,6.27091,6.10831,6.29545
5.014,6.36602,6.27091,6.12058,6.29545
5.016,6.36602,6.27091,6.14206,6.29545
5.018,6.36602,6.27091,6.16353,6.29545
5.02,6.36602,6.27091,6.17887,6.29545
5.022,6.36602,6.27091,6.19114,6.29545
5.024,6.36602,6.27091,6.19421,6.29545
5.026,6.36602,6.27091,6.18808,6.29545
5.028,6.36602,6.27091,6.17274,6.29545
5.03,6.36602,6.27091,6.15433,6.29545
5.032,6.36602,6.27091,6.13285,6.29545
5.034,6.36602,6.27091,6.11751,6.29545
5.036,6.36602,6.27091,6.10831,6.29545
5.038,6.36602,6.27091,6.10831,6.29545
5.04,6.36602,6.27091,6.11751,6.29545
5.042,6.36602,6.27091,6.13592,6.29545
5.044,6.36602,6.27091,6.1574,6.29545
5.046,6.36602,6.27091,6.1758,6.29545
5.048,6.36602,6.27091,6.19114,6.29545
5.05,6.36602,6.27091,6.19728,6.29545
5.052,6.36602,6.27091,6.19421,6.29545
5.054,6.36602,6.27091,6.18194,6.29545
5.056,6.36602,6.27091,6.1666,6.29545
5.058,6.36602,6.27091,6.14512,6.29545
5.06,6.36602,6.27091,6.12672,6.29545
5.062,6.36602,6.27091,6.11751,6.29545
5.064,6.36602,6.27091,6.11444,6.29545
5.066,6.36602,6.27091,6.12058,6.29545
5.068,6.36602,6.27091,6.13285,6.29545
5.07,6.36602,6.27091,6.15433,6.29545
5.072,6.36602,6.27091,6.1758,6.29545
5.074,6.36602,6.27091,6.19114,6.29545
5.076,6.36602,6.27091,6.20342,6.29545
5.078,6.36602,6.27091,6.20342,6.29545
5.08,6.36602,6.27091,6.19421,6.29545
5.082,6.36602,6.27091,6.17887,6.29545
5.084,6.36602,6.27091,6.1574,6.29545
5.086,6.36602,6.27091,6.13899,6.29545
5.088,6.36602,6.27091,6.12365,6.29545
5.09,6.36602,6.27091,6.11751,6.29545
5.092,6.36602,6.27091,6.11751,6.29545
5.094,6.36602,6.27091,6.12672,6.29545
5.096,6.36602,6.27091,6.14512,6.29545
5.098,6.36602,6.27091,6.16967,6.29545
5.1,6.36602,6.27091,6.18808,6.29545
5.102,6.36602,6.27091,6.20035,6.29545
5.104,6.36602,6.27091,6.20648,6.29545
5.106,6.36602,6.27091,6.20342,6.29545
5.108,6.36602,6.27091,6.19114,6.29545
5.11,6.36602,6.27091,6.17274,6.29545
5.112,6.36602,6.27091,6.15126,6.29545
5.114,6.36602,6.27091,6.13592,6.29545
5.116,6.36602,6.27091,6.12365,6.29545
5.118,6.36602,6.27091,6.12365,6.29545
5.12,6.36602,6.27091,6.12978,6.29545
5.122,6.36602,6.27091,6.14512,6.29545
5.124,6.36602,6.27091,6.1666,6.29545
5.126,6.36602,6.27091,6.18501,6.29545
5.128,6.36602,6.27091,6.20035,6.29545
5.13,6.36602,6.27091,6.20648,6.29545
5.132,6.36602,6.27091,6.20648,6.29545
5.134,6.36602,6.27091,6.19728,6.29545
5.136,6.36602,6.27091,6.17887,6.29545
5.138,6.36602,6.27091,6.1574,6.29545
5.14,6.36602,6.27091,6.14206,6.29545
5.142,6.36602,6.27091,6.12978,6.29545
5.144,6.36602,6.27091,6.12672,6.29545
5.146,6.36602,6.27091,6.13285,6.29545
5.148,6.36602,6.27091,6.14512,6.29545
5.15,6.36602,6.27091,6.1666,6.29545
5.152,6.36602,6.27091,6.18808,6.29545
5.154,6.36602,6.27091,6.20342,6.29545
5.156,6.36602,6.27091,6.21262,6.29545
5.158,6.36602,6.27091,6.21262,6.29545
5.16,6.36602,6.27091,6.20342,6.29545
5.162,6.36602,6.27091,6.18808,6.29545
5.164,6.36602,6.27091,6.1666,6.29545
5.166,6.36602,6.27091,6.14819,6.29545
5.168,6.36602,6.27091,6.13285,6.29545
5.17,6.36602,6.27091,6.12672,6.29545
5.172,6.36602,6.27091,6.12978,6.29545
5.174,6.36602,6.27091,6.13899,6.29545
5.176,6.36602,6.27091,6.16046,6.29545
5.178,6.36602,6.27091,6.18194,6.29545
5.18,6.36602,6.27091,6.19728,6.29545
5.182,6.36602,6.27091,6.20955,6.29545
5.184,6.36602,6.27091,6.21569,6.29545
5.186,6.36602,6.27091,6.20955,6.29545
5.188,6.36602,6.27091,6.19728,6.29545
5.19,6.36602,6.27091,6.17887,6.29545
5.192,6.36602,6.27091,6.1574,6.29545
5.194,6.36602,6.27091,6.14206,6.29545
5.196,6.36602,6.27091,6.13285,6.29545
5.198,6.36602,6.27091,6.12978,6.29545
5.2,6.36602,6.27091,6.13899,6.29545
5.202,6.36602,6.27091,6.15433,6.29545
5.204,6.36602,6.27091,6.1758,6.29545
5.206,6.36602,6.27091,6.19421,6.29545
5.208,6.36602,6.27091,6.21262,6.29545
5.21,6.36602,6.27091,6.21875,6.29545
5.212,6.36602,6.27091,6.21875,6.29545
5.214,6.36602,6.27091,6.20955,6.29545
5.216,6.36602,6.27091,6.19114,6.29545
5.218,6.36602,6.27091,6.16967,6.29545
5.22,6.36602,6.27091,6.15126,6.29545
5.222,6.36602,6.27091,6.13592,6.29545
5.224,6.36602,6.27091,6.13285,6.29545
5.226,6.36602,6.27091,6.13592,6.29545
5.228,6.36602,6.27091,6.14819,6.29545
5.23,6.36602,6.27091,6.1666,6.29545
5.232,6.36602,6.27091,6.18808,6.29545
5.234,6.36602,6.27091,6.20648,6.29545
5.236,6.36602,6.27091,6.21569,6.29545
5.238,6.36602,6.27091,6.22182,6.29545
5.24,6.36602,6.27091,6.21569,6.29545
5.242,6.36602,6.27091,6.20035,6.29545
5.244,6.36602,6.27091,6.18194,6.29545
5.246,6.36602,6.27091,6.16046,6.29545
5.248,6.36602,6.27091,6.14512,6.29545
5.25,6.36602,6.27091,6.13592,6.29545
5.252,6.36602,6.27091,6.13592,6.29545
5.254,6.36602,6.27091,6.14206,6.29545
5.256,6.36602,6.27091,6.16046,6.29545
5.258,6.36602,6.27091,6.18194,6.29545
5.26,6.36602,6.27091,6.20342,6.29545
5.262,6.36602,6.27091,6.21875,6.29545
5.264,6.36602,6.27091,6.22489,6.29545
5.266,6.36602,6.27091,6.22489,6.29545
5.268,6.36602,6.27091,6.21569,6.29545
5.27,6.36602,6.27091,6.19728,6.29545
5.272,6.36602,6.27091,6.1758,6.29545
5.274,6.36602,6.27091,6.1574,6.29545
