Time(s),SustainedOscillation,Setpoint,ZNPID,Optimised
5.454,9.10877,6.2832,6.29239,6.30773
5.456,9.00753,6.2832,6.29239,6.30773
5.458,8.90936,6.2832,6.29239,6.30773
5.46,8.80505,6.2832,6.29239,6.30773
5.462,8.7038,6.2832,6.29239,6.30773
5.464,8.59949,6.2832,6.29239,6.30773
5.466,8.49518,6.2832,6.29239,6.30773
5.468,8.3878,6.2832,6.29239,6.30773
5.47,8.28349,6.2832,6.29239,6.30773
5.472,8.17305,6.2832,6.29239,6.30773
5.474,8.06567,6.2832,6.29239,6.30773
5.476,7.96136,6.2832,6.29239,6.30773
5.478,7.85091,6.2832,6.29239,6.30773
5.48,7.74046,6.2832,6.29239,6.30773
5.482,7.63002,6.2832,6.29239,6.30773
5.484,7.51957,6.2832,6.29239,6.30773
5.486,7.40912,6.2832,6.29239,6.30773
5.488,7.29868,6.2832,6.29239,6.30773
5.49,7.18823,6.2832,6.29239,6.30773
5.492,7.07472,6.2832,6.29239,6.30773
5.494,6.9612,6.2832,6.29239,6.30773
5.496,6.84769,6.2832,6.29239,6.30773
5.498,6.73417,6.2832,6.29239,6.30773
5.5,6.62373,6.2832,6.29239,6.30466
5.502,6.51328,6.2832,6.29239,6.30466
5.504,6.39976,6.2832,6.29239,6.30466
5.506,6.28318,6.2832,6.29239,6.30466
5.508,6.17274,6.2832,6.29239,6.30466
5.51,6.05922,6.2832,6.29239,6.30466
5.512,5.94571,6.2832,6.29239,6.30466
5.514,5.83219,6.2832,6.29239,6.30466
5.516,5.72175,6.2832,6.29239,6.30466
5.518,5.60823,6.2832,6.29239,6.30466
5.52,5.49472,6.2832,6.29239,6.30466
5.522,5.38427,6.2832,6.29239,6.30466
5.524,5.27076,6.2832,6.29239,6.30466
5.526,5.16031,6.2832,6.29239,6.30466
5.528,5.04986,6.2832,6.29239,6.30466
5.53,4.93942,6.2832,6.29239,6.30466
5.532,4.82897,6.2832,6.29239,6.30466
5.534,4.71852,6.2832,6.29239,6.30466
5.536,4.60808,6.2832,6.29239,6.30466
5.538,4.5007,6.2832,6.29239,6.30466
5.54,4.39332,6.2832,6.29239,6.30466
5.542,4.28594,6.2832,6.29239,6.30159
5.544,4.18163,6.2832,6.29239,6.30159
5.546,4.07425,6.2832,6.29239,6.30159
5.548,3.96687,6.2832,6.29239,6.30159
5.55,3.86563,6.2832,6.29239,6.30159
5.552,3.76132,6.2832,6.29239,6.30159
5.554,3.66008,6.2832,6.29239,6.30159
5.556,3.55883,6.2832,6.29239,6.30159
5.558,3.46066,6.2832,6.29239,6.30159
5.56,3.35635,6.2832,6.29239,6.30159
5.562,3.25817,6.2832,6.29239,6.30159
5.564,3.16307,6.2832,6.29239,6.30159
5.566,3.06489,6.2832,6.29239,6.30159
5.568,2.97285,6.2832,6.29239,6.30159
5.57,2.87775,6.2832,6.29239,6.30159
5.572,2.78571,6.2832,6.29239,6.30159
5.574,2.6906,6.2832,6.29239,6.30159
5.576,2.60163,6.2832,6.29239,6.30159
5.578,2.51266,6.2832,6.29239,6.30159
5.58,2.42676,6.2832,6.29239,6.30159
5.582,2.34085,6.2832,6.29239,6.30159
5.584,2.25495,6.2832,6.29239,6.30159
5.586,2.16905,6.2832,6.29239,6.30159
5.588,2.08928,6.2832,6.29239,6.30159
5.59,2.00951,6.2832,6.29239,6.30159
5.592,1.92975,6.2832,6.29239,6.30159
5.594,1.85305,6.2832,6.29239,6.30159
5.596,1.77942,6.2832,6.29239,6.30159
5.598,1.70272,6.2832,6.29239,6.30159
5.6,1.62909,6.2832,6.29239,6.30159
5.602,1.55852,6.2832,6.29239,6.30159
5.604,1.49103,6.2832,6.29239,6.30159
5.606,1.42353,6.2832,6.29239,6.30159
5.608,1.35911,6.2832,6.29239,6.30159
5.61,1.29468,6.2832,6.29239,6.30159
5.612,1.23025,6.2832,6.29239,6.30159
5.614,1.17196,6.2832,6.29239,6.30159
5.616,1.11367,6.2832,6.29239,6.29852
5.618,1.05845,6.2832,6.29239,6.29852
5.62,1.00322,6.2832,6.29239,6.29852
5.622,0.951068,6.2832,6.29239,6.29852
5.624,0.898912,6.2832,6.29239,6.29852
5.626,0.849825,6.2832,6.29239,6.29852
5.628,0.803806,6.2832,6.29239,6.29852
5.63,0.760854,6.2832,6.29239,6.29852
5.632,0.717903,6.2832,6.29239,6.29852
5.634,0.674951,6.2832,6.29239,6.29852
5.636,0.638136,6.2832,6.29239,6.29852
5.638,0.60132,6.2832,6.29239,6.29852
5.64,0.564505,6.2832,6.29239,6.29852
5.642,0.533825,6.2832,6.29239,6.29852
5.644,0.503145,6.2832,6.29239,6.29852
5.646,0.475534,6.2832,6.29239,6.29852
5.648,0.447922,6.2832,6.29239,6.29852
5.65,0.423378,6.2832,6.29239,6.29852
5.652,0.401903,6.2832,6.29239,6.29852
5.654,0.380427,6.2832,6.29239,6.29852
5.656,0.362019,6.2832,6.29239,6.29852
5.658,0.346679,6.2832,6.29239,6.29852
5.66,0.334408,6.2832,6.29239,6.29852
5.662,0.322136,6.2832,6.29239,6.29852
5.664,0.312932,6.2832,6.29239,6.29852
5.666,0.306796,6.2832,6.29239,6.29852
5.668,0.303728,6.2832,6.29239,6.29852
5.67,0.30066,6.2832,6.29239,6.29852
5.672,0.30066,6.2832,6.29239,6.29852
5.674,0.30066,6.2832,6.29239,6.29852
5.676,0.303728,6.2832,6.29239,6.29852
5.678,0.309864,6.2832,6.29239,6.29852
5.68,0.319068,6.2832,6.29239,6.29852
5.682,0.328272,6.2832,6.29239,6.29852
5.684,0.340544,6.2832,6.29239,6.29852
5.686,0.355883,6.2832,6.29239,6.29852
5.688,0.371223,6.2832,6.29239,6.29852
5.69,0.392699,6.2832,6.29239,6.29852
5.692,0.414175,6.2832,6.29239,6.29852
5.694,0.43565,6.2832,6.29239,6.29852
5.696,0.463262,6.2832,6.29239,6.29852
5.698,0.490874,6.2832,6.29239,6.29852
5.7,0.518485,6.2832,6.29239,6.29852
5.702,0.549165,6.2832,6.29239,6.29852
5.704,0.582912,6.2832,6.29239,6.29852
5.706,0.619728,6.2832,6.29239,6.29852
5.708,0.656543,6.2832,6.29239,6.29852
5.71,0.696427,6.2832,6.29239,6.29852
5.712,0.73631,6.2832,6.29239,6.29852
5.714,0.78233,6.2832,6.29239,6.29852
5.716,0.825281,6.2832,6.29239,6.29852
5.718,0.874369,6.2832,6.29239,6.29852
5.72,0.923456,6.2832,6.29239,6.29852
5.722,0.972543,6.2832,6.29239,6.29852
5.724,1.02777,6.2832,6.29239,6.29852
5.726,1.08299,6.2832,6.29239,6.29852
5.728,1.13821,6.2832,6.29239,6.29852
5.73,1.1965,6.2832,6.29239,6.29852
5.732,1.25786,6.2832,6.29239,6.29852
5.734,1.32229,6.2832,6.29239,6.29852
5.736,1.38672,6.2832,6.29239,6.29852
5.738,1.45115,6.2832,6.29239,6.29852
5.74,1.51864,6.2832,6.29239,6.29852
5.742,1.58614,6.2832,6.29239,6.29852
5.744,1.6567,6.2832,6.29239,6.29852
5.746,1.73033,6.2832,6.29239,6.29852
5.748,1.80703,6.2832,6.29239,6.29852
5.75,1.88066,6.2832,6.29239,6.29852
5.752,1.96043,6.2832,6.29239,6.29852
5.754,2.03713,6.2832,6.29239,6.29852
5.756,2.11996,6.2832,6.29239,6.29852
5.758,2.19973,6.2832,6.29239,6.29545
5.76,2.28563,6.2832,6.29239,6.29545
5.762,2.36847,6.2832,6.29239,6.29545
5.764,2.45744,6.2832,6.29239,6.29545
5.766,2.54641,6.2832,6.29239,6.29545
5.768,2.63231,6.2832,6.29239,6.29545
5.77,2.72435,6.2832,6.29239,6.29545
5.772,2.81639,6.2832,6.29239,6.29545
5.774,2.90843,6.2832,6.29239,6.29545
5.776,3.00353,6.2832,6.29239,6.29545
5.778,3.09864,6.2832,6.29239,6.29545
5.78,3.19375,6.2832,6.29239,6.29545
5.782,3.29192,6.2832,6.29239,6.29545
5.784,3.3901,6.2832,6.29239,6.29545
5.786,3.49441,6.2832,6.29239,6.29545
5.788,3.59258,6.2832,6.29239,6.29545
5.79,3.69382,6.2832,6.29239,6.29545
5.792,3.79813,6.2832,6.29239,6.29545
5.794,3.89938,6.2832,6.29239,6.29545
5.796,4.00369,6.2832,6.29239,6.29545
5.798,4.108,6.2832,6.29239,6.29545
5.8,4.21538,6.2832,6.29239,6.29545
5.802,4.32276,6.2832,6.29239,6.29545
5.804,4.43013,6.2832,6.29239,6.29545
5.806,4.53751,6.2832,6.29239,6.29545
5.808,4.64489,6.2832,6.29239,6.29545
5.81,4.75534,6.2832,6.29239,6.29545
5.812,4.86578,6.2832,6.29239,6.29545
5.814,4.97623,6.2832,6.29239,6.29545
5.816,5.08668,6.2832,6.29239,6.29545
5.818,5.19712,6.2832,6.29239,6.29545
5.82,5.31064,6.2832,6.29239,6.29545
5.822,5.42109,6.2832,6.29239,6.29545
5.824,5.5346,6.2832,6.29239,6.29545
5.826,5.64811,6.2832,6.29239,6.29545
5.828,5.76163,6.2832,6.29239,6.29545
5.83,5.87208,6.2832,6.29239,6.29545
5.832,5.98559,6.2832,6.29239,6.29545
5.834,6.0991,6.2832,6.29239,6.29545
5.836,6.20955,6.2832,6.29239,6.29545
5.838,6.32307,6.2832,6.29239,6.29545
5.84,6.43965,6.2832,6.29239,6.29545
5.842,6.55316,6.2832,6.29239,6.29545
5.844,6.66668,6.2832,6.29239,6.29545
5.846,6.77712,6.2832,6.29239,6.29545
5.848,6.89064,6.2832,6.29239,6.29545
5.85,7.00108,6.2832,6.29239,6.29545
5.852,7.11767,6.2832,6.29239,6.29545
5.854,7.22811,6.2832,6.29239,6.29545
5.856,7.34163,6.2832,6.29239,6.29545
5.858,7.45207,6.2832,6.29239,6.29545
5.86,7.56252,6.2832,6.29239,6.29545
5.862,7.67297,6.2832,6.29239,6.29545
5.864,7.78341,6.2832,6.29239,6.29545
5.866,7.89386,6.2832,6.29239,6.29545
5.868,8.00431,6.2832,6.29239,6.29545
5.87,8.11169,6.2832,6.29239,6.29545
5.872,8.21906,6.2832,6.29239,6.29545
5.874,8.32644,6.2832,6.29239,6.29545
5.876,8.43075,6.2832,6.29239,6.29545
5.878,8.5412,6.2832,6.29239,6.29545
5.88,8.64551,6.2832,6.29239,6.29545
5.882,8.74982,6.2832,6.29239,6.29545
5.884,8.85106,6.2832,6.29239,6.29545
5.886,8.95231,6.2832,6.29239,6.29545
5.888,9.05355,6.2832,6.29239,6.29545
5.89,9.15479,6.2832,6.29239,6.29545
5.892,9.25604,6.2832,6.29239,6.29545
5.894,9.35421,6.2832,6.29239,6.29545
5.896,9.45238,6.2832,6.29239,6.29545
5.898,9.54749,6.2832,6.29239,6.29545
5.9,9.63953,6.2832,6.29239,6.29545
5.902,9.73464,6.2832,6.29239,6.29545
5.904,9.82974,6.2832,6.29239,6.29545
5.906,9.91871,6.2832,6.29239,6.29545
5.908,10.0108,6.2832,6.29239,6.29545
5.91,10.0967,6.2832,6.29239,6.29545
5.912,10.1856,6.2832,6.29239,6.29545
5.914,10.2715,6.2832,6.29239,6.29545
5.916,10.3544,6.2832,6.29239,6.29545
5.918,10.4403,6.2832,6.29239,6.29545
5.92,10.52,6.2832,6.29239,6.29545
5.922,10.5998,6.2832,6.29239,6.29239
5.924,10.6796,6.2832,6.29239,6.29239
5.926,10.7532,6.2832,6.29239,6.29239
5.928,10.8299,6.2832,6.29239,6.29239
5.93,10.9035,6.2832,6.29239,6.29239
5.932,10.9772,6.2832,6.29239,6.29239
5.934,11.0477,6.2832,6.29239,6.29239
5.936,11.1152,6.2832,6.29239,6.29239
5.938,11.1827,6.2832,6.29239,6.29239
5.94,11.2471,6.2832,6.29239,6.29239
5.942,11.3085,6.2832,6.29239,6.29239
5.944,11.3729,6.2832,6.29239,6.29239
5.946,11.4312,6.2832,6.29239,6.29239
5.948,11.4895,6.2832,6.29239,6.29239
5.95,11.5447,6.2832,6.29239,6.29239
5.952,11.6,6.2832,6.29239,6.29239
5.954,11.649,6.2832,6.29239,6.29239
5.956,11.7012,6.2832,6.29239,6.29239
5.958,11.7503,6.2832,6.29239,6.29239
5.96,11.7963,6.2832,6.29239,6.29239
5.962,11.8393,6.2832,6.29239,6.29239
5.964,11.8822,6.2832,6.29239,6.29239
5.966,11.9221,6.2832,6.29239,6.29239
5.968,11.9589,6.2832,6.29239,6.29239
5.97,11.9957,6.2832,6.29239,6.29239
5.972,12.0295,6.2832,6.29239,6.29239
5.974,12.0632,6.2832,6.29239,6.29239
5.976,12.0908,6.2832,6.29239,6.29239
5.978,12.1184,6.2832,6.29239,6.29239
5.98,12.1461,6.2832,6.29239,6.29239
5.982,12.1675,6.2832,6.29239,6.29239
5.984,12.189,6.2832,6.29239,6.28932
5.986,12.2105,6.2832,6.29239,6.28932
5.988,12.2258,6.2832,6.29239,6.28932
5.99,12.2412,6.2832,6.29239,6.28932
5.992,12.2534,6.2832,6.29239,6.28932
5.994,12.2626,6.2832,6.29239,6.28932
5.996,12.2718,6.2832,6.29239,6.28932
5.998,12.278,6.2832,6.29239,6.28932
6,12.281,6.2832,6.29239,6.28932
6.002,12.2841,6.2832,6.29239,6.28932
6.004,12.2841,6.2832,6.29239,6.28932
6.006,12.281,6.2832,6.29239,6.28932
6.008,12.2749,6.2832,6.29239,6.28932
6.01,12.2688,6.2832,6.29239,6.28932
6.012,12.2596,6.2832,6.29239,6.28932
6.014,12.2473,6.2832,6.29239,6.28932
6.016,12.235,6.2832,6.29239,6.28932
6.018,12.2197,6.2832,6.29239,6.28932
6.02,12.2013,6.2832,6.29239,6.28932
6.022,12.1798,6.2832,6.29239,6.28932
6.024,12.1583,6.2832,6.29239,6.28932
6.026,12.1338,6.2832,6.29239,6.28932
6.028,12.1062,6.2832,6.29239,6.28932
6.03,12.0786,6.2832,6.29239,6.28932
6.032,12.0509,6.2832,6.29239,6.28932
6.034,12.0172,6.2832,6.29239,6.28932
6.036,11.9804,6.2832,6.29239,6.28932
6.038,11.9436,6.2832,6.29239,6.28932
6.04,11.9068,6.2832,6.29239,6.28932
6.042,11.8669,6.2832,6.29239,6.28932
6.044,11.8239,6.2832,6.29239,6.28932
6.046,11.781,6.2832,6.29239,6.28932
6.048,11.7319,6.2832,6.29239,6.28932
6.05,11.6828,6.2832,6.29239,6.28932
6.052,11.6337,6.2832,6.29239,6.28932
6.054,11.5815,6.2832,6.29239,6.28932
6.056,11.5263,6.2832,6.29239,6.28932
6.058,11.4711,6.2832,6.29239,6.28932
6.06,11.4128,6.2832,6.29239,6.28932
6.062,11.3515,6.2832,6.29239,6.28932
6.064,11.2901,6.2832,6.29239,6.28932
6.066,11.2287,6.2832,6.29239,6.28932
6.068,11.1612,6.2832,6.29239,6.28932
6.07,11.0968,6.2832,6.29239,6.28932
6.072,11.0293,6.2832,6.29239,6.28932
6.074,10.9588,6.2832,6.29239,6.28932
6.076,10.8851,6.2832,6.29239,6.28932
6.078,10.8115,6.2832,6.29239,6.28932
6.08,10.7348,6.2832,6.29239,6.28932
6.082,10.6581,6.2832,6.29239,6.28932
6.084,10.5814,6.2832,6.29239,6.28932
6.086,10.5016,6.2832,6.29239,6.28932
6.088,10.4188,6.2832,6.29239,6.28932
6.09,10.336,6.2832,6.29239,6.28932
6.092,10.2501,6.2832,6.29239,6.28932
6.094,10.1672,6.2832,6.29239,6.28932
6.096,10.0782,6.2832,6.29239,6.28932
6.098,9.98928,6.2832,6.29239,6.28932
6.1,9.90337,6.2832,6.29239,6.28932
6.102,9.80827,6.2832,6.29239,6.28932
6.104,9.71623,6.2832,6.29239,6.28932
6.106,9.62112,6.2832,6.29239,6.28932
6.108,9.52908,6.2832,6.29239,6.28932
6.11,9.43398,6.2832,6.29239,6.28932
6.112,9.3358,6.2832,6.29239,6.28932
6.114,9.23763,6.2832,6.29239,6.28932
6.116,9.13638,6.2832,6.29239,6.28932
6.118,9.03514,6.2832,6.29239,6.28932
6.12,8.9339,6.2832,6.29239,6.28625
6.122,8.83266,6.2832,6.29239,6.28625
6.124,8.72835,6.2832,6.29239,6.28625
6.126,8.6271,6.2832,6.29239,6.28625
6.128,8.51972,6.2832,6.29239,6.28625
6.13,8.41235,6.2832,6.29239,6.28625
6.132,8.30804,6.2832,6.29239,6.28625
6.134,8.20066,6.2832,6.29239,6.28625
6.136,8.09328,6.2832,6.29239,6.28625
6.138,7.9859,6.2832,6.29239,6.28625
6.14,7.87545,6.2832,6.29239,6.28625
6.142,7.76501,6.2832,6.29239,6.28625
6.144,7.65456,6.2832,6.29239,6.28625
6.146,7.54105,6.2832,6.29239,6.28625
6.148,7.4306,6.2832,6.29239,6.28625
6.15,7.32015,6.2832,6.29239,6.28625
6.152,7.20971,6.2832,6.29239,6.28625
6.154,7.09619,6.2832,6.29239,6.28625
6.156,6.98268,6.2832,6.29239,6.28625
6.158,6.86916,6.2832,6.29239,6.28625
6.16,6.75565,6.2832,6.29239,6.28625
6.162,6.6452,6.2832,6.29239,6.28625
6.164,6.53169,6.2832,6.29239,6.28625
6.166,6.41817,6.2832,6.29239,6.28625
6.168,6.30159,6.2832,6.29239,6.28625
6.17,6.18808,6.2832,6.29239,6.28625
6.172,6.07456,6.2832,6.29239,6.28625
6.174,5.96411,6.2832,6.29239,6.28625
6.176,5.8506,6.2832,6.29239,6.28625
6.178,5.73709,6.2832,6.29239,6.28625
6.18,5.62357,6.2832,6.29239,6.28625
6.182,5.51006,6.2832,6.29239,6.28625
6.184,5.39654,6.2832,6.29239,6.28625
6.186,5.2861,6.2832,6.29239,6.28625
6.188,5.17565,6.2832,6.29239,6.28625
6.19,5.06213,6.2832,6.29239,6.28625
6.192,4.95169,6.2832,6.29239,6.28625
6.194,4.83817,6.2832,6.29239,6.28625
6.196,4.73079,6.2832,6.29239,6.28625
6.198,4.62035,6.2832,6.29239,6.28625
6.2,4.51297,6.2832,6.29239,6.28625
6.202,4.40559,6.2832,6.29239,6.28625
6.204,4.29514,6.2832,6.29239,6.28625
6.206,4.19083,6.2832,6.29239,6.28625
6.208,4.08039,6.2832,6.29239,6.28625
6.21,3.97608,6.2832,6.29239,6.28625
6.212,3.87177,6.2832,6.29239,6.28625
6.214,3.76745,6.2832,6.29239,6.28625
6.216,3.66621,6.2832,6.29239,6.28625
6.218,3.56497,6.2832,6.29239,6.28625
6.22,3.46373,6.2832,6.29239,6.28625
6.222,3.36248,6.2832,6.29239,6.28625
6.224,3.26124,6.2832,6.29239,6.28625
6.226,3.16613,6.2832,6.29239,6.28625
6.228,3.06796,6.2832,6.29239,6.28625
6.23,2.97285,6.2832,6.29239,6.28625
6.232,2.87775,6.2832,6.29239,6.28625
6.234,2.78571,6.2832,6.29239,6.28625
6.236,2.6906,6.2832,6.29239,6.28625
6.238,2.60163,6.2832,6.29239,6.28625
6.24,2.51266,6.2832,6.29239,6.28625
6.242,2.42369,6.2832,6.29239,6.28625
6.244,2.33779,6.2832,6.29239,6.28625
6.246,2.25188,6.2832,6.29239,6.28625
6.248,2.16905,6.2832,6.29239,6.28625
6.25,2.08621,6.2832,6.29239,6.28625
6.252,2.00645,6.2832,6.29239,6.28625
6.254,1.92361,6.2832,6.29239,6.28625
6.256,1.84691,6.2832,6.29239,6.28625
6.258,1.77328,6.2832,6.29239,6.28625
6.26,1.69658,6.2832,6.29239,6.28625
6.262,1.62295,6.2832,6.29239,6.28625
6.264,1.55239,6.2832,6.29239,6.28625
6.266,1.48182,6.2832,6.29239,6.28625
6.268,1.41433,6.2832,6.29239,6.28625
6.27,1.3499,6.2832,6.29239,6.28625
6.272,1.28548,6.2832,6.29239,6.28625
6.274,1.22412,6.2832,6.29239,6.28625
6.276,1.16276,6.2832,6.29239,6.28625
6.278,1.10447,6.2832,6.29239,6.28625
6.28,1.04617,6.2832,6.29239,6.28625
6.282,0.990951,6.2832,6.29239,6.28625
6.284,0.938796,6.2832,6.29239,6.28625
6.286,0.88664,6.2832,6.29239,6.28625
6.288,0.837553,6.2832,6.29239,6.28625
6.29,0.788466,6.2832,6.29239,6.28625
6.292,0.745514,6.2832,6.29239,6.28625
6.294,0.702563,6.2832,6.29239,6.28625
6.296,0.659611,6.2832,6.29239,6.28625
6.298,0.622796,6.2832,6.29239,6.28625
6.3,0.58598,6.2832,6.29239,6.28625
6.302,0.549165,6.2832,6.29239,6.28625
6.304,0.515417,6.2832,6.29239,6.28625
6.306,0.484738,6.2832,6.29239,6.28625
6.308,0.457126,6.2832,6.29239,6.28625
6.31,0.429514,6.2832,6.29239,6.28625
6.312,0.404971,6.2832,6.29239,6.28625
6.314,0.380427,6.2832,6.29239,6.28625
6.316,0.362019,6.2832,6.29239,6.28625
6.318,0.343612,6.2832,6.29239,6.28625
6.32,0.325204,6.2832,6.29239,6.28625
6.322,0.312932,6.2832,6.29239,6.28625
6.324,0.30066,6.2832,6.29239,6.28625
6.326,0.291456,6.2832,6.29239,6.28625
6.328,0.28532,6.2832,6.29239,6.28625
6.33,0.279184,6.2832,6.29239,6.28625
6.332,0.276116,6.2832,6.29239,6.28625
6.334,0.276116,6.2832,6.29239,6.28625
6.336,0.276116,6.2832,6.29239,6.28625
6.338,0.279184,6.2832,6.29239,6.28625
6.34,0.28532,6.2832,6.29239,6.28625
6.342,0.291456,6.2832,6.29239,6.28625
6.344,0.303728,6.2832,6.29239,6.28625
6.346,0.312932,6.2832,6.29239,6.28625
6.348,0.328272,6.2832,6.29239,6.28625
6.35,0.343612,6.2832,6.29239,6.28625
6.352,0.362019,6.2832,6.29239,6.28625
6.354,0.383495,6.2832,6.29239,6.28625
6.356,0.404971,6.2832,6.29239,6.28625
6.358,0.429514,6.2832,6.29239,6.28625
6.36,0.457126,6.2832,6.29239,6.28625
6.362,0.487806,6.2832,6.29239,6.28625
6.364,0.518485,6.2832,6.29239,6.28625
6.366,0.549165,6.2832,6.29239,6.28625
6.368,0.58598,6.2832,6.29239,6.28625
6.37,0.622796,6.2832,6.29239,6.28625
6.372,0.662679,6.2832,6.29239,6.28625
6.374,0.702563,6.2832,6.29239,6.28625
6.376,0.745514,6.2832,6.29239,6.28625
6.378,0.791534,6.2832,6.29239,6.28625
6.38,0.837553,6.2832,6.29239,6.28625
6.382,0.88664,6.2832,6.29239,6.28625
6.384,0.938796,6.2832,6.29239,6.28625
6.386,0.990951,6.2832,6.29239,6.28625
6.388,1.04617,6.2832,6.29239,6.28625
6.39,1.1014,6.2832,6.29239,6.28318
6.392,1.15969,6.2832,6.29239,6.28318
6.394,1.22105,6.2832,6.29239,6.28318
6.396,1.28241,6.2832,6.29239,6.28318
6.398,1.34683,6.2832,6.29239,6.28318
6.4,1.41126,6.2832,6.29239,6.28318
6.402,1.47876,6.2832,6.29239,6.28318
6.404,1.54625,6.2832,6.29239,6.28318
6.406,1.61988,6.2832,6.29239,6.28318
6.408,1.69351,6.2832,6.29239,6.28318
6.41,1.76714,6.2832,6.29239,6.28318
6.412,1.84078,6.2832,6.29239,6.28318
6.414,1.92054,6.2832,6.29239,6.28318
6.416,1.99724,6.2832,6.29239,6.28318
6.418,2.07701,6.2832,6.29239,6.28318
6.42,2.15984,6.2832,6.29239,6.28318
6.422,2.24575,6.2832,6.29239,6.28318
6.424,2.33165,6.2832,6.29239,6.28318
6.426,2.41755,6.2832,6.29239,6.28318
6.428,2.50346,6.2832,6.29239,6.28318
6.43,2.59243,6.2832,6.29239,6.28318
6.432,2.6814,6.2832,6.29239,6.28318
6.434,2.7765,6.2832,6.29239,6.28318
6.436,2.86854,6.2832,6.29239,6.28318
6.438,2.96365,6.2832,6.29239,6.28318
6.44,3.05876,6.2832,6.29239,6.28318
6.442,3.15386,6.2832,6.29239,6.28318
6.444,3.25204,6.2832,6.29239,6.28318
6.446,3.35021,6.2832,6.29239,6.28318
6.448,3.45145,6.2832,6.29239,6.28318
6.45,3.5527,6.2832,6.29239,6.28318
6.452,3.65701,6.2832,6.29239,6.28318
6.454,3.75825,6.2832,6.29239,6.28318
6.456,3.85949,6.2832,6.29239,6.28318
6.458,3.9638,6.2832,6.29239,6.28318
6.46,4.07118,6.2832,6.29239,6.28318
6.462,4.17549,6.2832,6.29239,6.28318
6.464,4.28287,6.2832,6.29239,6.28318
6.466,4.39025,6.2832,6.29239,6.28318
6.468,4.5007,6.2832,6.29239,6.28318
6.47,4.60808,6.2832,6.29239,6.28318
6.472,4.71852,6.2832,6.29239,6.28318
6.474,4.82897,6.2832,6.29239,6.28318
6.476,4.93942,6.2832,6.29239,6.28318
6.478,5.04986,6.2832,6.29239,6.28318
6.48,5.16338,6.2832,6.29239,6.28318
6.482,5.27382,6.2832,6.29239,6.28318
6.484,5.38734,6.2832,6.29239,6.28318
6.486,5.49778,6.2832,6.29239,6.28318
6.488,5.61437,6.2832,6.29239,6.28318
6.49,5.72481,6.2832,6.29239,6.28318
6.492,5.83833,6.2832,6.29239,6.28318
6.494,5.95184,6.2832,6.29239,6.28318
6.496,6.06536,6.2832,6.29239,6.28318
6.498,6.17887,6.2832,6.29239,6.28318
6.5,6.29239,6.2832,6.29239,6.28318
6.502,6.40897,6.2832,6.29239,6.28318
6.504,6.52248,6.2832,6.29239,6.28318
6.506,6.636,6.2832,6.29239,6.28318
6.508,6.74644,6.2832,6.29239,6.28318
6.51,6.85996,6.2832,6.29239,6.28318
6.512,6.97347,6.2832,6.29239,6.28318
6.514,7.09006,6.2832,6.29239,6.28318
6.516,7.2005,6.2832,6.29239,6.28318
6.518,7.31402,6.2832,6.29239,6.28318
6.52,7.42446,6.2832,6.29239,6.28318
6.522,7.53491,6.2832,6.29239,6.28318
6.524,7.64536,6.2832,6.29239,6.28318
6.526,7.75887,6.2832,6.29239,6.28318
6.528,7.86932,6.2832,6.29239,6.28318
6.53,7.97976,6.2832,6.29239,6.28318
6.532,8.09021,6.2832,6.29239,6.28318
6.534,8.19759,6.2832,6.29239,6.28318
6.536,8.30497,6.2832,6.29239,6.28318
6.538,8.40928,6.2832,6.29239,6.28318
6.54,8.51972,6.2832,6.29239,6.28318
6.542,8.62404,6.2832,6.29239,6.28318
6.544,8.72835,6.2832,6.29239,6.28318
6.546,8.83266,6.2832,6.29239,6.28318
6.548,8.93697,6.2832,6.29239,6.28318
6.55,9.03821,6.2832,6.29239,6.28318
6.552,9.13945,6.2832,6.29239,6.28318
6.554,9.2407,6.2832,6.29239,6.28318
6.556,9.33887,6.2832,6.29239,6.28318
6.558,9.43704,6.2832,6.29239,6.28318
6.56,9.53215,6.2832,6.29239,6.28318
6.562,9.62726,6.2832,6.29239,6.28318
6.564,9.72237,6.2832,6.29239,6.28318
6.566,9.81747,6.2832,6.29239,6.28318
6.568,9.90951,6.2832,6.29239,6.28318
6.57,10.0015,6.2832,6.29239,6.28318
6.572,10.0875,6.2832,6.29239,6.28318
6.574,10.1764,6.2832,6.29239,6.28318
6.576,10.2623,6.2832,6.29239,6.28318
6.578,10.3482,6.2832,6.29239,6.28318
6.58,10.4341,6.2832,6.29239,6.28318
6.582,10.5139,6.2832,6.29239,6.28318
6.584,10.5967,6.2832,6.29239,6.28318
6.586,10.6765,6.2832,6.29239,6.28318
6.588,10.7501,6.2832,6.29239,6.28318
6.59,10.8268,6.2832,6.29239,6.28318
6.592,10.9035,6.2832,6.29239,6.28318
6.594,10.9772,6.2832,6.29239,6.28318
6.596,11.0477,6.2832,6.29239,6.28318
6.598,11.1152,6.2832,6.29239,6.28318
6.6,11.1827,6.2832,6.29239,6.28318
6.602,11.2502,6.2832,6.29239,6.28318
6.604,11.3116,6.2832,6.29239,6.28318
6.606,11.376,6.2832,6.29239,6.28318
6.608,11.4374,6.2832,6.29239,6.28318
6.61,11.4956,6.2832,6.29239,6.28318
6.612,11.5509,6.2832,6.29239,6.28318
6.614,11.6061,6.2832,6.29239,6.28318
6.616,11.6582,6.2832,6.29239,6.28318
